adsorption_measurement.adsorption_energy,adsorption_measurement.method.software,adsorption_measurement.method.exchange_correlation,adsorption_measurement.method.basis_set,adsorption_measurement.method.potentials,adsorption_measurement.method.is_spin_polarization,adsorption_measurement.method.is_zero_point_energy,adsorption_measurement.method.is_fixed_substrate,adsorption_measurement.adsorbate_species.formula,adsorption_measurement.adsorbate_species.smiles,adsorption_measurement.adsorbate_species.molecular_formula,adsorption_measurement.adsorbate_species.connectivity_smiles,adsorption_measurement.bulk_surface_property_set.termination,adsorption_measurement.bulk_surface_property_set.space_group,adsorption_measurement.bulk_surface_property_set.bulk_surface_material.name,adsorption_measurement.bulk_surface_property_set.lattice_constant.lattice_constant_1,adsorption_measurement.bulk_surface_property_set.lattice_constant.lattice_constant_2,adsorption_measurement.bulk_surface_property_set.lattice_constant.lattice_constant_3,adsorption_measurement.bulk_surface_property_set.facet.name,adsorption_measurement.bulk_surface_property_set.cell_symmetry.name,adsorption_measurement.adsorbate_fraction.numeric,adsorption_measurement.adsorbate_fraction.unit,adsorption_measurement.adsorption_site.site_name,adsorbate_num_atoms,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,double,triple,termination_atomic_num,facet_num
0.87,VASP,PW91,plane wave,projector augmented wave,False,False,False,CHOCOHCH2,OC(=C)C=O,CHOCOHCH2,O[C]([CH2])[CH][O],Pt,Fm3m,Pt,3.99,3.99,3.99,(111),4x4,0.0625,Pt,,9,4,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,78.0,111
1.29,VASP,PW91,plane wave,projector augmented wave,False,False,False,CHOCOCH3,O=CC(=O)C,CHOCOCH3,[O][CH][C]([O])C,Pt,Fm3m,Pt,3.99,3.99,3.99,(111),4x4,0.0625,Pt,,9,4,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,78.0,111
1.2,VASP,PW91,plane wave,projector augmented wave,False,False,False,CHOHCOHC,OC=C(O)[C],CHOHCOHC,O[CH][C](O)[C],Pt,Fm3m,Pt,3.99,3.99,3.99,(111),4x4,0.0625,Pt,fcc,8,3,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78.0,111
1.15,VASP,PW91,plane wave,projector augmented wave,False,False,False,COHCOHCH,O[C]=C(O)[CH],COHCOHCH,O[C][C](O)[CH],Pt,Fm3m,Pt,3.99,3.99,3.99,(111),4x4,0.0625,Pt,,8,3,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78.0,111
1.69,VASP,PW91,plane wave,projector augmented wave,False,False,False,COHCOHC,O[C]=C(O)[C],COHCOHC,O[C][C](O)[C],Pt,Fm3m,Pt,3.99,3.99,3.99,(111),4x4,0.0625,Pt,fcc,7,2,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78.0,111
1.93,VASP,PW91,plane wave,projector augmented wave,False,False,False,C(O)COHC,[C]C(=C=O)O,C(O)COHC,[C][C]([C][O])O,Pt,Fm3m,Pt,3.99,3.99,3.99,(111),4x4,0.0625,Pt,,6,1,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,78.0,111
2.83,VASP,PW91,plane wave,projector augmented wave,False,False,False,C(O)C(O)C,O=[C]C(=O)[C],C(O)C(O)C,[O][C][C]([O])[C],Pt,Fm3m,Pt,3.99,3.99,3.99,(111),4x4,0.0625,Pt,fcc,5,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,78.0,111
-0.44,[no data],PW91,,ultrasoft pseudopotential,False,,,H,[H],H,[H],Pt,Fm3m,Pt,4.0,4.0,4.0,(111),2x2,0.25,Pt,3-fold,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111
-0.76,[no data],PW91,,ultrasoft pseudopotential,False,,,H,[H],H,[H],Pt,Fm3m,Pt,4.0,4.0,4.0,(211),1x2,0.3333,Pt,"bridge, step edge",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,211
-1.05,[no data],PW91,,ultrasoft pseudopotential,False,,,CH2CH2,C=C,CH2CH2,[CH2][CH2],Pt,Fm3m,Pt,4.0,4.0,4.0,(111),2x2,0.25,Pt,symmetric di-σ,6,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78.0,111
1.33,[no data],PW91,,ultrasoft pseudopotential,False,,,CH2CH,[CH]=C,CH2CH,[CH][CH2],Pt,Fm3m,Pt,4.0,4.0,4.0,(111),2x2,0.25,Pt,fcc,5,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78.0,111
-1.78,[no data],PW91,,ultrasoft pseudopotential,False,,,CH2CH2,C=C,CH2CH2,[CH2][CH2],Pt,Fm3m,Pt,4.0,4.0,4.0,(211),1x2,0.25,Pt,di-σ,6,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78.0,211
0.83,[no data],PW91,,ultrasoft pseudopotential,False,,,CH2CH,[CH]=C,CH2CH,[CH][CH2],Pt,Fm3m,Pt,4.0,4.0,4.0,(211),1x2,0.25,Pt,fcc,5,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78.0,211
0.53,[no data],PW91,,ultrasoft pseudopotential,False,,,CH3CH2,[CH2]C,CH3CH2,[CH2]C,Pt,Fm3m,Pt,4.0,4.0,4.0,(111),2x2,0.25,Pt,atop,7,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111
1.08,[no data],PW91,,ultrasoft pseudopotential,False,,,CH3CH,[CH]C,CH3CH,[CH]C,Pt,Fm3m,Pt,4.0,4.0,4.0,(111),2x2,0.25,Pt,bridge,6,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111
0.6,[no data],PW91,,ultrasoft pseudopotential,False,,,CH3C,[C]C,CH3C,[C]C,Pt,Fm3m,Pt,4.0,4.0,4.0,(111),2x2,0.25,Pt,,5,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111
1.63,[no data],PW91,,ultrasoft pseudopotential,False,,,CH2C,[C]=C,CH2C,[C][CH2],Pt,Fm3m,Pt,4.0,4.0,4.0,(111),2x2,0.25,Pt,,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78.0,111
0.06,[no data],PW91,,ultrasoft pseudopotential,False,,,CH3CH2,[CH2]C,CH3CH2,[CH2]C,Pt,Fm3m,Pt,4.0,4.0,4.0,(211),1x2,0.25,Pt,,7,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,211
0.2,[no data],PW91,,ultrasoft pseudopotential,False,,,CH3CH,[CH]C,CH3CH,[CH]C,Pt,Fm3m,Pt,4.0,4.0,4.0,(211),1x2,0.25,Pt,,6,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,211
0.47,[no data],PW91,,ultrasoft pseudopotential,False,,,CH3C,[C]C,CH3C,[C]C,Pt,Fm3m,Pt,4.0,4.0,4.0,(211),1x2,0.25,Pt,,5,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,211
1.43,[no data],PW91,,ultrasoft pseudopotential,False,,,CH2C,[C]=C,CH2C,[C][CH2],Pt,Fm3m,Pt,4.0,4.0,4.0,(211),1x2,0.25,Pt,,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78.0,211
0.29,Jaguar,B3LYP,,effective core potential,,,,CH3CH2,[CH2]C,CH3CH2,[CH2]C,Pt,Fm3m,Pt,,,,(111),(2√3x2√3)R30°,0.0000,Pt,,7,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111
1.11,Jaguar,B3LYP,,effective core potential,,,,CH3CH,[CH]C,CH3CH,[CH]C,Pt,Fm3m,Pt,,,,(111),(2√3x2√3)R30°,0.0000,Pt,,6,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111
0.13,Jaguar,B3LYP,,effective core potential,,,,CH3C,[C]C,CH3C,[C]C,Pt,Fm3m,Pt,,,,(111),(2√3x2√3)R30°,0.0000,Pt,,5,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111
1.54,Jaguar,B3LYP,,effective core potential,,,,CH2C,[C]=C,CH2C,[C][CH2],Pt,Fm3m,Pt,,,,(111),(2√3x2√3)R30°,0.0000,Pt,,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78.0,111
0.7,Jaguar,B3LYP,,effective core potential,,,,CH2CH2,C=C,CH2CH2,[CH2][CH2],Pt,Fm3m,Pt,,,,(111),(2√3x2√3)R30°,0.0000,Pt,,6,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78.0,111
1.25,Jaguar,B3LYP,,effective core potential,,,,CH2CH,[CH]=C,CH2CH,[CH][CH2],Pt,Fm3m,Pt,,,,(111),(2√3x2√3)R30°,0.0000,Pt,,5,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78.0,111
-2.73,VASP,PW91,plane wave,projector augmented wave,False,False,False,CH3,[CH3],CH3,[CH3],Rh,Fm3m,Rh,,,,(111),3x3,0.1111,Rh,fcc,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,111
-5.14,VASP,PW91,plane wave,projector augmented wave,False,False,False,CH2,[CH2],CH2,[CH2],Rh,Fm3m,Rh,,,,(111),3x3,0.1111,Rh,hcp,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,111
-7.57,VASP,PW91,plane wave,projector augmented wave,False,False,False,CH,[CH],CH,[CH],Rh,Fm3m,Rh,,,,(111),3x3,0.1111,Rh,hcp,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,111
-8.79,VASP,PW91,plane wave,projector augmented wave,False,False,False,C,[C],C,[C],Rh,Fm3m,Rh,,,,(111),3x3,0.1111,Rh,hcp,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,111
-2.82,VASP,PW91,plane wave,projector augmented wave,False,False,False,H,[H],H,[H],Rh,Fm3m,Rh,,,,(111),3x3,0.1111,Rh,fcc,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,111
-7.61,VASP,PW91,plane wave,projector augmented wave,False,False,False,CH,[CH],CH,[CH],Rh,Fm3m,Rh,,,,(211),1x3,0.1111,Rh,step hollow,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,211
-4.21,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,NH,[NH],NH,[NH],Ru,,Ru,2.74,2.74,4.47,(0001),2x2,0.25,Ru,hcp,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,0001
-0.27,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,,True,H,[H],H,[H],Pd3Au,,Pd3Au,,,,,√3x√3,0.3333,surface atom,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.25,
-0.21,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,,True,H,[H],H,[H],Pt3Cu,,Pt3Cu,,,,,√3x√3,0.3333,surface atom,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.75,
-0.29,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,True,,True,H,[H],H,[H],Pd3Fe,,Pd3Fe,,,,,√3x√3,0.3333,surface atom,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.0,
-2.74,Dacapo,PW91,plane wave,ultrasoft pseudopotential,False,True,False,H,[H],H,[H],Pd,Fm3m,Pd,3.99,3.99,3.99,(100),2x2,0.25,Pd,hollow,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,100
-1.93,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,CO,[C]#[O],CO,[C][O],Re,,Re,,,,(211),1x3,0.1111,Re,,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,75.0,211
-1.27,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,True,False,,CO,[C]#[O],CO,[C][O],Co,,Co,,,,(211),1x3,0.1111,Co,,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27.0,211
-1.11,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,CHO,[CH]=O,CHO,[CH][O],Pd,Fm3m,Pd,,,,(211),1x3,0.1111,Pd,,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46.0,211
-1.17,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,CHO,[CH]=O,CHO,[CH][O],Pt,Fm3m,Pt,,,,(211),1x3,0.1111,Pt,,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78.0,211
-0.05,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,H2O,O,H2O,O,Pt,Fm3m,Pt,4.0,4.0,4.0,(111),2x2,0.25,Pt,,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111
-3.04,Dacapo,PW91,plane wave,ultrasoft pseudopotential,False,,False,H,[H],H,[H],Re,P63/mmc,Re,2.76,2.76,4.46,(0001),2x2,0.25,Re,Fcc,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,0001
-2.72,Dacapo,PW91,plane wave,ultrasoft pseudopotential,False,,False,H,[H],H,[H],Pt,Fm3m,Pt,4.0,4.0,4.0,(111),2x2,0.25,Pt,Fcc,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,111
-1.5,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,Zn,[Zn],Zn,[Zn],Al-O3-R,R-3c,Al2O3,4.789,,13.063,(0001),3x3,0.1111,Al,al3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.25,0001
-2.72,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,K,[K],K,[K],Au,Fm3m,Au,4.099,,,(100),3x3,0.1111,Au,4f,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,100
-4.37,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,P,[P],P,[P],Au,Fm3m,Au,4.099,,,(100),3x3,0.1111,Au,4f,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,100
-3.72,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,Ca,[Ca],Ca,[Ca],Au,Fm3m,Au,4.099,,,(111),3x3,0.1111,Au,h,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,79.0,111
-3.43,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,Fe,[Fe],Fe,[Fe],Au,Fm3m,Au,4.099,,,(111),3x3,0.1111,Au,f,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,79.0,111
-2.61,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,K,[K],K,[K],Au,Fm3m,Au,4.099,,,(111),3x3,0.1111,Au,h,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,111
-2.34,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,Mg,[Mg],Mg,[Mg],Au,Fm3m,Au,4.099,,,(111),3x3,0.1111,Au,h,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,111
-3.23,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,Mn,[Mn],Mn,[Mn],Au,Fm3m,Au,4.099,,,(111),3x3,0.1111,Au,h,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,79.0,111
-0.74,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,NH3,N,NH3,N,Au,Fm3m,Au,4.099,,,(111),3x3,0.1111,Au,b6,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,111
-4.63,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,Si,[Si],Si,[Si],Au,Fm3m,Au,4.099,,,(111),3x3,0.1111,Au,f,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,111
-4.56,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,Al,[Al],Al,[Al],Au,Fm3m,Au,4.099,,,(211),1x3,0.1111,Au,h5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,211
-2.62,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,K,[K],K,[K],Cu,Fm3m,Cu,3.567,,,(211),1x3,0.1111,Cu,h5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,211
-2.62,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,K,[K],K,[K],Cu,Fm3m,Cu,3.567,,,(211),1x3,0.1111,Cu,b6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,211
-6.42,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,B,[B],B,[B],Fe,Im3m,Fe,2.801,,,(110),3x3,0.1111,Fe,lb,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,110
-3.5,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,Ca,[Ca],Ca,[Ca],Fe,Im3m,Fe,2.801,,,(110),3x3,0.1111,Fe,lb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26.0,110
-1.05,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,Mn,[Mn],Mn,[Mn],MgO,Fm-3m,MgO,4.21,,,(100),3x3,0.1111,Mg,t2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.0,100
-0.68,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,NH3,N,NH3,N,MgO,Fm-3m,MgO,4.21,,,(100),3x3,0.1111,Mg,t1,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,100
-0.37,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,P,[P],P,[P],MgO,Fm-3m,MgO,4.21,,,(100),3x3,0.1111,Mg,b1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,100
-0.78,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,COS,O=C=S,COS,[O][C][S],Ni,Fm3m,Ni,3.479,,,(100),3x3,0.1111,Ni,b(diag),3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,28.0,100
-5.52,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,K2O,[K+].[O2-].[K+],K2O,[K+].[O2-].[K+],Ni,Fm3m,Ni,3.479,,,(100),4x4,0.0625,Ni,4f(ud),3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,100
-2.3,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,KCl,[Cl-].[K+],KCl,[Cl-].[K+],Ni,Fm3m,Ni,3.479,,,(100),4x4,0.0625,Ni,b,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,100
-4.24,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,KCl,[Cl-].[K+],KCl,[Cl-].[K+],Ni,Fm3m,Ni,3.479,,,(111),4x4,0.0625,Ni,f,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,111
-1.34,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,H2S,S,H2S,S,Ni,Fm3m,Ni,3.479,,,(211),1x3,0.1111,Ni,b1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,211
-6.5,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,K2O,[K+].[O2-].[K+],K2O,[K+].[O2-].[K+],Ni,Fm3m,Ni,3.479,,,(211),2x4,0.0417,Ni,b1(lr),3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,211
-2.88,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,K,[K],K,[K],Ni,Fm3m,Ni,3.479,,,(211),1x3,0.1111,Ni,b6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,211
-3.07,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,Mg,[Mg],Mg,[Mg],Ni,Fm3m,Ni,3.479,,,(211),1x3,0.1111,Ni,h5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,211
-4.55,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,Mn,[Mn],Mn,[Mn],Ni,Fm3m,Ni,3.479,,,(211),1x3,0.1111,Ni,h5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28.0,211
-1.26,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,NH3,N,NH3,N,Ni,Fm3m,Ni,3.479,,,(211),1x3,0.1111,Ni,b6,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,211
-5.69,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,N,[N],N,[N],Ni,Fm3m,Ni,3.479,,,(211),1x3,0.1111,Ni,h5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,211
-2.85,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,Na,[Na],Na,[Na],Ni,Fm3m,Ni,3.479,,,(211),1x3,0.1111,Ni,h5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,211
-2.85,VASP,PBE-D3,plane wave,projector augmented wave,True,False,False,Na,[Na],Na,[Na],Ni,Fm3m,Ni,3.479,,,(211),1x3,0.1111,Ni,b6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,211
-4.55,Dacapo,PW91,plane wave,ultrasoft pseudopotential,False,True,False,CN,[C]#N,CN,[C][N],Ru,,Ru,2.74,2.74,4.47,(0001),2x2,0.25,Ru,"bridge, parallel",2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44.0,0001
-6.13,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,False,False,CH,[CH],CH,[CH],Ru,,Ru,2.74,2.74,4.47,(0001),2x2,0.25,Ru,hcp,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,0001
-0.29,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,,True,H,[H],H,[H],Pd3Bi,,Pd3Bi,,,,,√3x√3,0.3333,surface atom,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.25,
-0.13,Dacapo,RPBE,plane wave,ultrasoft pseudopotential,False,,True,H,[H],H,[H],Cu3Pd,,Cu3Pd,,,,,√3x√3,0.3333,surface atom,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.25,
